Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
1.3681e-01,0.0281156
1.3684e-01,0.0292406
1.3687e-01,0.0276906
1.3690e-01,0.0280906
1.3694e-01,0.0279156
1.3697e-01,0.0293437
1.3700e-01,0.0292531
1.3703e-01,0.029725
1.3706e-01,0.0303469
1.3710e-01,0.0296312
1.3713e-01,0.02985
1.3716e-01,0.0298094
1.3719e-01,0.0283281
1.3722e-01,0.0283375
1.3726e-01,0.0286187
1.3729e-01,0.0267625
1.3732e-01,0.0264594
1.3735e-01,0.0262
1.3738e-01,0.0269031
1.3742e-01,0.0263156
1.3745e-01,0.0263687
1.3748e-01,0.0268062
1.3751e-01,0.0259844
1.3754e-01,0.026275
1.3758e-01,0.027025
1.3761e-01,0.0267969
1.3764e-01,0.0270062
1.3767e-01,0.0270562
1.3770e-01,0.0270687
1.3774e-01,0.0264062
1.3777e-01,0.0262344
1.3780e-01,0.0268437
1.3783e-01,0.0269031
1.3786e-01,0.0263125
1.3790e-01,0.0262937
1.3793e-01,0.027225
1.3796e-01,0.0260531
1.3799e-01,0.025925
1.3802e-01,0.0264437
1.3806e-01,0.0270969
1.3809e-01,0.0267125
1.3812e-01,0.0274187
1.3815e-01,0.0265281
1.3818e-01,0.0260312
1.3822e-01,0.0251719
1.3825e-01,0.0261156
1.3828e-01,0.0276312
1.3831e-01,0.027425
1.3834e-01,0.0265719
1.3838e-01,0.0251969
1.3841e-01,0.0253844
1.3844e-01,0.0255437
1.3847e-01,0.0257969
1.3850e-01,0.0265312
1.3854e-01,0.0258687
1.3857e-01,0.0252
1.3860e-01,0.025675
1.3863e-01,0.0256469
1.3866e-01,0.0267281
1.3870e-01,0.0275219
1.3873e-01,0.0272312
1.3876e-01,0.0268437
1.3879e-01,0.0262344
1.3882e-01,0.0258187
1.3886e-01,0.0262281
1.3889e-01,0.0249937
1.3892e-01,0.0254281
1.3895e-01,0.0255625
1.3898e-01,0.0256031
1.3902e-01,0.0248281
1.3905e-01,0.0253875
1.3908e-01,0.0248906
1.3911e-01,0.0250375
1.3914e-01,0.0254687
1.3918e-01,0.0263
1.3921e-01,0.0255812
1.3924e-01,0.0258937
1.3927e-01,0.0256844
1.3930e-01,0.0263312
1.3934e-01,0.026725
1.3937e-01,0.0270312
1.3940e-01,0.0265406
1.3943e-01,0.0262469
1.3946e-01,0.0273062
1.3950e-01,0.0273844
1.3953e-01,0.0275187
1.3956e-01,0.0265219
1.3959e-01,0.0269844
1.3962e-01,0.0272594
1.3966e-01,0.0279906
1.3969e-01,0.0287312
1.3972e-01,0.0273969
1.3975e-01,0.0278125
1.3978e-01,0.0288062
1.3982e-01,0.0283406
1.3985e-01,0.0271156
1.3988e-01,0.0262906
1.3991e-01,0.0266187
1.3994e-01,0.0258312
1.3998e-01,0.0276406
1.4001e-01,0.0278969
1.4004e-01,0.0286687
1.4007e-01,0.02845
1.4010e-01,0.0297625
1.4014e-01,0.0294312
1.4017e-01,0.0292656
1.4020e-01,0.0288875
1.4023e-01,0.0285937
1.4026e-01,0.0291344
1.4030e-01,0.0277687
1.4033e-01,0.029575
1.4036e-01,0.0302656
1.4039e-01,0.0295781
1.4042e-01,0.0286594
1.4046e-01,0.029025
1.4049e-01,0.0290625
1.4052e-01,0.0300437
1.4055e-01,0.0303687
1.4058e-01,0.0312875
1.4062e-01,0.0301937
