Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
1.4626e-01,0.351875
1.4629e-01,0.36925
1.4632e-01,0.389062
1.4635e-01,0.410156
1.4638e-01,0.441344
1.4642e-01,0.476594
1.4645e-01,0.505625
1.4648e-01,0.536062
1.4651e-01,0.566469
1.4654e-01,0.60225
1.4658e-01,0.653937
1.4661e-01,0.683375
1.4664e-01,0.728281
1.4667e-01,0.792937
1.4670e-01,0.839406
1.4674e-01,0.857437
1.4677e-01,0.904437
1.4680e-01,0.927906
1.4683e-01,0.958187
1.4686e-01,0.987187
1.4690e-01,0.999187
1.4693e-01,1.00534
1.4696e-01,1.01287
1.4699e-01,0.997969
1.4702e-01,0.976875
1.4706e-01,0.939844
1.4709e-01,0.896406
1.4712e-01,0.845594
1.4715e-01,0.825062
1.4718e-01,0.768219
1.4722e-01,0.714
1.4725e-01,0.667125
1.4728e-01,0.614094
1.4731e-01,0.550781
1.4734e-01,0.500125
1.4738e-01,0.451812
1.4741e-01,0.408312
1.4744e-01,0.37925
1.4747e-01,0.344219
1.4750e-01,0.308625
1.4754e-01,0.28625
1.4757e-01,0.257156
1.4760e-01,0.242344
1.4763e-01,0.224062
1.4766e-01,0.208187
1.4770e-01,0.195594
1.4773e-01,0.187562
1.4776e-01,0.182
1.4779e-01,0.172187
1.4782e-01,0.16075
1.4786e-01,0.151062
1.4789e-01,0.150156
1.4792e-01,0.14775
1.4795e-01,0.142312
1.4798e-01,0.142531
1.4802e-01,0.136875
1.4805e-01,0.13025
1.4808e-01,0.138094
1.4811e-01,0.134219
1.4814e-01,0.126969
1.4818e-01,0.126625
1.4821e-01,0.133219
1.4824e-01,0.127656
1.4827e-01,0.127625
1.4830e-01,0.130594
1.4834e-01,0.133969
1.4837e-01,0.137094
1.4840e-01,0.144281
1.4843e-01,0.155187
1.4846e-01,0.154625
1.4850e-01,0.161937
1.4853e-01,0.162219
1.4856e-01,0.166094
1.4859e-01,0.163406
1.4862e-01,0.172031
1.4866e-01,0.178437
1.4869e-01,0.179219
1.4872e-01,0.180562
1.4875e-01,0.193594
1.4878e-01,0.190625
1.4882e-01,0.186969
1.4885e-01,0.189594
1.4888e-01,0.189062
1.4891e-01,0.187125
1.4894e-01,0.183219
1.4898e-01,0.176594
1.4901e-01,0.176
1.4904e-01,0.166594
1.4907e-01,0.156937
1.4910e-01,0.144312
1.4914e-01,0.137531
1.4917e-01,0.128156
1.4920e-01,0.112
1.4923e-01,0.103187
1.4926e-01,0.0890937
1.4930e-01,0.0870937
1.4933e-01,0.080375
1.4936e-01,0.0745312
1.4939e-01,0.0677812
1.4942e-01,0.06475
