Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
1.3768e-01,0.00951564
1.3771e-01,0.00968751
1.3774e-01,0.010625
1.3778e-01,0.00985939
1.3781e-01,0.01
1.3784e-01,0.0102969
1.3787e-01,0.0111875
1.3790e-01,0.0105
1.3794e-01,0.0110938
1.3797e-01,0.0117813
1.3800e-01,0.0109219
1.3803e-01,0.0107344
1.3806e-01,0.0114844
1.3810e-01,0.0116875
1.3813e-01,0.0115469
1.3816e-01,0.0113281
1.3819e-01,0.0120313
1.3822e-01,0.0111875
1.3826e-01,0.011625
1.3829e-01,0.0125625
1.3832e-01,0.0124531
1.3835e-01,0.0120625
1.3838e-01,0.0116094
1.3842e-01,0.0110156
1.3845e-01,0.0106875
1.3848e-01,0.0123594
1.3851e-01,0.0118906
1.3854e-01,0.012125
1.3858e-01,0.01175
1.3861e-01,0.012
1.3864e-01,0.0125
1.3867e-01,0.013
1.3870e-01,0.0131719
1.3874e-01,0.0129219
1.3877e-01,0.0127969
1.3880e-01,0.0128594
1.3883e-01,0.0130156
1.3886e-01,0.0133125
1.3890e-01,0.0129844
1.3893e-01,0.0127969
1.3896e-01,0.0128906
1.3899e-01,0.0131406
1.3902e-01,0.0135469
1.3906e-01,0.0139844
1.3909e-01,0.0145
1.3912e-01,0.014875
1.3915e-01,0.0152344
1.3918e-01,0.0149219
1.3922e-01,0.0150938
1.3925e-01,0.0145156
1.3928e-01,0.0159844
1.3931e-01,0.0164531
1.3934e-01,0.0165469
1.3938e-01,0.0178438
1.3941e-01,0.0175469
1.3944e-01,0.0178906
1.3947e-01,0.0200938
1.3950e-01,0.0198125
1.3954e-01,0.0195781
1.3957e-01,0.0209219
1.3960e-01,0.02175
1.3963e-01,0.0226719
1.3966e-01,0.0241563
1.3970e-01,0.0261719
1.3973e-01,0.0278438
1.3976e-01,0.0289688
1.3979e-01,0.0312031
1.3982e-01,0.0329375
1.3986e-01,0.0332188
1.3989e-01,0.0360469
1.3992e-01,0.0382813
1.3995e-01,0.039625
1.3998e-01,0.0411406
1.4002e-01,0.0406563
1.4005e-01,0.0410781
1.4008e-01,0.0439844
1.4011e-01,0.0462188
1.4014e-01,0.0478438
1.4018e-01,0.0461563
1.4021e-01,0.0440781
1.4024e-01,0.043125
1.4027e-01,0.0452344
1.4030e-01,0.0453281
1.4034e-01,0.0474063
1.4037e-01,0.0484844
1.4040e-01,0.047625
1.4043e-01,0.0477188
1.4046e-01,0.0502656
1.4050e-01,0.0547344
1.4053e-01,0.0574063
1.4056e-01,0.0596719
1.4059e-01,0.0624063
1.4062e-01,0.0662344
1.4066e-01,0.0688906
1.4069e-01,0.0685
1.4072e-01,0.0749531
1.4075e-01,0.0785
1.4078e-01,0.0823594
1.4082e-01,0.0898281
1.4085e-01,0.0988125
1.4088e-01,0.101859
1.4091e-01,0.105625
1.4094e-01,0.109094
1.4098e-01,0.109438
1.4101e-01,0.109688
1.4104e-01,0.1135
1.4107e-01,0.11525
1.4110e-01,0.118672
1.4114e-01,0.120422
1.4117e-01,0.118156
1.4120e-01,0.121078
1.4123e-01,0.118922
1.4126e-01,0.116422
1.4130e-01,0.118203
1.4133e-01,0.117344
1.4136e-01,0.114266
1.4139e-01,0.111094
1.4142e-01,0.106688
1.4146e-01,0.102875
1.4149e-01,0.101125
1.4152e-01,0.103828
1.4155e-01,0.103547
1.4158e-01,0.0995781
1.4162e-01,0.100859
1.4165e-01,0.0990625
1.4168e-01,0.102438
1.4171e-01,0.108094
1.4174e-01,0.107797
1.4178e-01,0.11075
1.4181e-01,0.111547
1.4184e-01,0.117563
1.4187e-01,0.126391
1.4190e-01,0.127203
1.4194e-01,0.125328
1.4197e-01,0.132813
1.4200e-01,0.141422
1.4203e-01,0.153859
1.4206e-01,0.162391
1.4210e-01,0.177531
1.4213e-01,0.185063
1.4216e-01,0.194859
1.4219e-01,0.2095
1.4222e-01,0.229703
1.4226e-01,0.252375
1.4229e-01,0.271641
1.4232e-01,0.294172
1.4235e-01,0.301031
1.4238e-01,0.32175
1.4242e-01,0.345203
1.4245e-01,0.378641
1.4248e-01,0.396578
1.4251e-01,0.425891
1.4254e-01,0.446781
1.4258e-01,0.482172
1.4261e-01,0.504938
1.4264e-01,0.540344
1.4267e-01,0.548391
1.4270e-01,0.577422
1.4274e-01,0.581313
1.4277e-01,0.584328
1.4280e-01,0.600016
1.4283e-01,0.607984
1.4286e-01,0.619906
1.4290e-01,0.638156
1.4293e-01,0.648438
1.4296e-01,0.660891
1.4299e-01,0.671938
1.4302e-01,0.661438
1.4306e-01,0.659172
1.4309e-01,0.659172
1.4312e-01,0.661672
1.4315e-01,0.658953
1.4318e-01,0.675438
1.4322e-01,0.675969
1.4325e-01,0.656984
1.4328e-01,0.63625
1.4331e-01,0.611344
1.4334e-01,0.595406
1.4338e-01,0.584922
1.4341e-01,0.555516
1.4344e-01,0.525719
1.4347e-01,0.485813
1.4350e-01,0.457781
1.4354e-01,0.415813
1.4357e-01,0.367063
1.4360e-01,0.327859
1.4363e-01,0.284906
1.4366e-01,0.250797
1.4370e-01,0.220172
1.4373e-01,0.194813
1.4376e-01,0.170953
1.4379e-01,0.149297
1.4382e-01,0.134844
1.4386e-01,0.122078
1.4389e-01,0.114844
1.4392e-01,0.103563
1.4395e-01,0.0951719
1.4398e-01,0.0869375
1.4402e-01,0.0825
1.4405e-01,0.0806094
1.4408e-01,0.0762344
1.4411e-01,0.0751094
1.4414e-01,0.0775156
1.4418e-01,0.0750469
1.4421e-01,0.0755781
1.4424e-01,0.0734219
1.4427e-01,0.0719844
1.4430e-01,0.0728594
1.4434e-01,0.0737813
1.4437e-01,0.073375
1.4440e-01,0.0731875
1.4443e-01,0.073
1.4446e-01,0.0727344
1.4450e-01,0.0726563
1.4453e-01,0.0710156
1.4456e-01,0.0686563
1.4459e-01,0.0651563
1.4462e-01,0.0619688
1.4466e-01,0.0614688
1.4469e-01,0.0611094
1.4472e-01,0.0581094
1.4475e-01,0.0523438
1.4478e-01,0.0500625
1.4482e-01,0.0448281
1.4485e-01,0.0438438
1.4488e-01,0.0412813
1.4491e-01,0.0401875
1.4494e-01,0.0384844
1.4498e-01,0.0376094
1.4501e-01,0.036125
1.4504e-01,0.0337188
1.4507e-01,0.0309375
1.4510e-01,0.0313594
1.4514e-01,0.0309375
1.4517e-01,0.0291563
1.4520e-01,0.0281406
1.4523e-01,0.0262344
1.4526e-01,0.0255313
1.4530e-01,0.024625
1.4533e-01,0.0237188
1.4536e-01,0.0230313
1.4539e-01,0.0228906
1.4542e-01,0.0231563
1.4546e-01,0.0221406
1.4549e-01,0.0217031
1.4552e-01,0.0206719
1.4555e-01,0.0208438
1.4558e-01,0.0204219
1.4562e-01,0.0190313
1.4565e-01,0.0175
1.4568e-01,0.0177188
1.4571e-01,0.0174063
1.4574e-01,0.0167813
1.4578e-01,0.0162656
1.4581e-01,0.0153906
1.4584e-01,0.0141094
1.4587e-01,0.0134063
1.4590e-01,0.0126563
1.4594e-01,0.0126406
1.4597e-01,0.0125781
1.4600e-01,0.0116406
1.4603e-01,0.0118125
1.4606e-01,0.011625
1.4610e-01,0.0123594
1.4613e-01,0.0117656
1.4616e-01,0.0110313
1.4619e-01,0.0109531
1.4622e-01,0.0109219
1.4626e-01,0.0113438
1.4629e-01,0.0115625
1.4632e-01,0.0111875
1.4635e-01,0.0102813
1.4638e-01,0.0103125
1.4642e-01,0.0106719
1.4645e-01,0.0108125
1.4648e-01,0.0109063
1.4651e-01,0.0104844
1.4654e-01,0.00987501
1.4658e-01,0.0100781
1.4661e-01,0.0108125
1.4664e-01,0.0116719
1.4667e-01,0.0121719
1.4670e-01,0.0113281
1.4674e-01,0.0111563
1.4677e-01,0.0116094
1.4680e-01,0.0111875
1.4683e-01,0.0115625
1.4686e-01,0.0112813
1.4690e-01,0.0114844
1.4693e-01,0.0105156
1.4696e-01,0.0109375
1.4699e-01,0.0110625
1.4702e-01,0.0108594
1.4706e-01,0.0104531
1.4709e-01,0.0105156
1.4712e-01,0.0118125
1.4715e-01,0.012
1.4718e-01,0.0125781
1.4722e-01,0.0119063
1.4725e-01,0.0119063
1.4728e-01,0.0125313
1.4731e-01,0.0122969
1.4734e-01,0.0131094
1.4738e-01,0.0130313
1.4741e-01,0.0130469
1.4744e-01,0.01275
1.4747e-01,0.0129063
1.4750e-01,0.0140156
1.4754e-01,0.0150156
1.4757e-01,0.0150313
1.4760e-01,0.015375
1.4763e-01,0.0160469
1.4766e-01,0.0156719
1.4770e-01,0.0168125
1.4773e-01,0.0170313
1.4776e-01,0.0187031
1.4779e-01,0.0191875
1.4782e-01,0.018625
1.4786e-01,0.0207344
1.4789e-01,0.0221875
1.4792e-01,0.0220469
1.4795e-01,0.0231875
1.4798e-01,0.0245938
1.4802e-01,0.025
1.4805e-01,0.025375
