Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
1.5957e-01,0.0724688
1.5960e-01,0.0765625
1.5963e-01,0.0811406
1.5966e-01,0.0875313
1.5970e-01,0.0934063
1.5973e-01,0.100359
1.5976e-01,0.107859
1.5979e-01,0.117281
1.5982e-01,0.126844
1.5986e-01,0.138375
1.5989e-01,0.147422
1.5992e-01,0.155063
1.5995e-01,0.163766
1.5998e-01,0.172594
1.6002e-01,0.182781
1.6005e-01,0.193016
1.6008e-01,0.198188
1.6011e-01,0.205922
1.6014e-01,0.209563
1.6018e-01,0.206672
1.6021e-01,0.207016
1.6024e-01,0.205172
1.6027e-01,0.200453
1.6030e-01,0.195297
1.6034e-01,0.188094
1.6037e-01,0.183641
1.6040e-01,0.176766
1.6043e-01,0.165938
1.6046e-01,0.155953
1.6050e-01,0.144156
1.6053e-01,0.134406
1.6056e-01,0.125
1.6059e-01,0.119609
1.6062e-01,0.113766
1.6066e-01,0.109
1.6069e-01,0.104891
1.6072e-01,0.102531
1.6075e-01,0.09975
1.6078e-01,0.0976094
1.6082e-01,0.0958125
1.6085e-01,0.0962344
1.6088e-01,0.0961094
1.6091e-01,0.0976875
1.6094e-01,0.0977188
1.6098e-01,0.100203
1.6101e-01,0.1015
1.6104e-01,0.102578
1.6107e-01,0.105078
1.6110e-01,0.109859
1.6114e-01,0.115313
1.6117e-01,0.116422
1.6120e-01,0.121422
1.6123e-01,0.124969
1.6126e-01,0.128078
1.6130e-01,0.132469
1.6133e-01,0.134328
1.6136e-01,0.137078
1.6139e-01,0.139719
1.6142e-01,0.145469
1.6146e-01,0.151625
1.6149e-01,0.158281
1.6152e-01,0.16725
1.6155e-01,0.178781
1.6158e-01,0.188922
1.6162e-01,0.202781
1.6165e-01,0.216938
1.6168e-01,0.230594
1.6171e-01,0.244828
1.6174e-01,0.261188
1.6178e-01,0.276781
1.6181e-01,0.287406
1.6184e-01,0.297578
1.6187e-01,0.306156
1.6190e-01,0.311703
1.6194e-01,0.317828
1.6197e-01,0.316859
1.6200e-01,0.313391
1.6203e-01,0.309906
1.6206e-01,0.298719
1.6210e-01,0.282922
1.6213e-01,0.270141
1.6216e-01,0.252563
1.6219e-01,0.237313
1.6222e-01,0.217609
1.6226e-01,0.202172
1.6229e-01,0.183469
1.6232e-01,0.166469
1.6235e-01,0.14975
1.6238e-01,0.136047
1.6242e-01,0.124078
1.6245e-01,0.112953
1.6248e-01,0.104547
1.6251e-01,0.098125
1.6254e-01,0.0941875
1.6258e-01,0.0898594
1.6261e-01,0.0854375
1.6264e-01,0.0823594
1.6267e-01,0.0812031
1.6270e-01,0.0795313
1.6274e-01,0.0781094
1.6277e-01,0.0771719
1.6280e-01,0.0771406
1.6283e-01,0.0756406
1.6286e-01,0.0748125
1.6290e-01,0.0754688
1.6293e-01,0.0739531
1.6296e-01,0.073
1.6299e-01,0.0745781
1.6302e-01,0.0737344
1.6306e-01,0.0757188
1.6309e-01,0.0776406
1.6312e-01,0.0799219
1.6315e-01,0.0830781
1.6318e-01,0.0874844
1.6322e-01,0.0937031
1.6325e-01,0.101578
1.6328e-01,0.109719
1.6331e-01,0.117547
1.6334e-01,0.128922
1.6338e-01,0.137031
1.6341e-01,0.148672
1.6344e-01,0.157063
1.6347e-01,0.167078
1.6350e-01,0.179453
1.6354e-01,0.187203
1.6357e-01,0.195609
1.6360e-01,0.200344
1.6363e-01,0.203328
1.6366e-01,0.206938
1.6370e-01,0.210469
1.6373e-01,0.210063
1.6376e-01,0.20675
1.6379e-01,0.202906
1.6382e-01,0.198969
1.6386e-01,0.18975
1.6389e-01,0.180563
1.6392e-01,0.170609
1.6395e-01,0.160266
1.6398e-01,0.149109
1.6402e-01,0.139672
1.6405e-01,0.130422
1.6408e-01,0.121188
1.6411e-01,0.114297
1.6414e-01,0.106844
1.6418e-01,0.100906
1.6421e-01,0.0970938
1.6424e-01,0.0943281
1.6427e-01,0.0910781
1.6430e-01,0.0887031
1.6434e-01,0.0898438
1.6437e-01,0.0883906
1.6440e-01,0.0879063
1.6443e-01,0.0873438
1.6446e-01,0.0856875
1.6450e-01,0.085375
1.6453e-01,0.0841094
1.6456e-01,0.0824844
1.6459e-01,0.0818125
1.6462e-01,0.0818906
1.6466e-01,0.0854219
1.6469e-01,0.0879531
1.6472e-01,0.0907031
1.6475e-01,0.0947656
1.6478e-01,0.0989375
1.6482e-01,0.105375
1.6485e-01,0.111156
1.6488e-01,0.121
1.6491e-01,0.129484
1.6494e-01,0.138609
1.6498e-01,0.148484
1.6501e-01,0.156375
1.6504e-01,0.169031
1.6507e-01,0.179797
1.6510e-01,0.189078
1.6514e-01,0.200203
1.6517e-01,0.210688
1.6520e-01,0.220109
1.6523e-01,0.230344
1.6526e-01,0.236734
1.6530e-01,0.243688
1.6533e-01,0.250328
1.6536e-01,0.253938
1.6539e-01,0.257656
1.6542e-01,0.256875
1.6546e-01,0.256281
1.6549e-01,0.251547
1.6552e-01,0.240797
1.6555e-01,0.227703
1.6558e-01,0.217469
1.6562e-01,0.205016
1.6565e-01,0.193859
1.6568e-01,0.177063
1.6571e-01,0.161906
1.6574e-01,0.146609
1.6578e-01,0.131969
1.6581e-01,0.117922
1.6584e-01,0.105578
1.6587e-01,0.0941563
1.6590e-01,0.0819688
1.6594e-01,0.0733906
1.6597e-01,0.0670625
1.6600e-01,0.0614844
1.6603e-01,0.0573125
1.6606e-01,0.0525938
1.6610e-01,0.0501406
1.6613e-01,0.0493438
1.6616e-01,0.0482031
1.6619e-01,0.0459844
1.6622e-01,0.0458125
1.6626e-01,0.044875
1.6629e-01,0.0451875
1.6632e-01,0.0459219
1.6635e-01,0.0487188
1.6638e-01,0.0509219
1.6642e-01,0.0517188
1.6645e-01,0.053375
1.6648e-01,0.0565781
1.6651e-01,0.0608125
1.6654e-01,0.0617656
1.6658e-01,0.0646406
1.6661e-01,0.0679375
1.6664e-01,0.0705313
1.6667e-01,0.0731094
1.6670e-01,0.0751406
1.6674e-01,0.0782969
1.6677e-01,0.0837344
1.6680e-01,0.0902813
1.6683e-01,0.0946094
1.6686e-01,0.0983281
1.6690e-01,0.105063
1.6693e-01,0.111234
1.6696e-01,0.116516
1.6699e-01,0.120016
1.6702e-01,0.124484
1.6706e-01,0.125516
1.6709e-01,0.129547
1.6712e-01,0.128188
1.6715e-01,0.129813
1.6718e-01,0.125234
1.6722e-01,0.123188
1.6725e-01,0.117125
1.6728e-01,0.110422
1.6731e-01,0.106156
1.6734e-01,0.0984688
1.6738e-01,0.0896563
1.6741e-01,0.0808594
1.6744e-01,0.0735313
1.6747e-01,0.0660469
1.6750e-01,0.0596094
1.6754e-01,0.0527188
1.6757e-01,0.0477188
1.6760e-01,0.0431406
1.6763e-01,0.0400781
1.6766e-01,0.0368906
1.6770e-01,0.0342969
1.6773e-01,0.032
1.6776e-01,0.0299063
1.6779e-01,0.0280313
1.6782e-01,0.0267344
1.6786e-01,0.0262969
1.6789e-01,0.0260781
1.6792e-01,0.0251719
1.6795e-01,0.0245313
1.6798e-01,0.0238906
1.6802e-01,0.024375
1.6805e-01,0.02425
1.6808e-01,0.0254063
1.6811e-01,0.0240781
1.6814e-01,0.0254375
1.6818e-01,0.0255
1.6821e-01,0.0262031
1.6824e-01,0.0277969
1.6827e-01,0.0287031
1.6830e-01,0.0294375
1.6834e-01,0.0302188
1.6837e-01,0.0307188
1.6840e-01,0.0319688
1.6843e-01,0.0322188
1.6846e-01,0.0347031
1.6850e-01,0.0362969
1.6853e-01,0.0367031
1.6856e-01,0.0379844
1.6859e-01,0.0392188
1.6862e-01,0.0408281
1.6866e-01,0.0422656
1.6869e-01,0.0440625
1.6872e-01,0.0446875
1.6875e-01,0.0444844
1.6878e-01,0.0445
1.6882e-01,0.0429844
1.6885e-01,0.0426406
1.6888e-01,0.0425469
1.6891e-01,0.0414531
1.6894e-01,0.0410625
1.6898e-01,0.0395313
1.6901e-01,0.0385156
1.6904e-01,0.0361563
1.6907e-01,0.0337656
1.6910e-01,0.0304375
1.6914e-01,0.0282813
1.6917e-01,0.0261094
1.6920e-01,0.0239375
1.6923e-01,0.022375
1.6926e-01,0.0211719
1.6930e-01,0.0199219
1.6933e-01,0.0188125
1.6936e-01,0.0182813
1.6939e-01,0.018
1.6942e-01,0.0174219
1.6946e-01,0.0174531
1.6949e-01,0.0176719
1.6952e-01,0.016875
1.6955e-01,0.0166406
1.6958e-01,0.0165469
1.6962e-01,0.0166563
1.6965e-01,0.0166094
1.6968e-01,0.017125
1.6971e-01,0.0171094
1.6974e-01,0.0173438
1.6978e-01,0.0177813
1.6981e-01,0.017625
1.6984e-01,0.0176563
1.6987e-01,0.0177344
1.6990e-01,0.0170781
1.6994e-01,0.0162031
1.6997e-01,0.0161406
1.7000e-01,0.0159844
1.7003e-01,0.0154844
1.7006e-01,0.0148438
1.7010e-01,0.0142813
1.7013e-01,0.0141406
1.7016e-01,0.0133281
1.7019e-01,0.0125
1.7022e-01,0.0126406
1.7026e-01,0.0126563
1.7029e-01,0.0131094
1.7032e-01,0.0124219
1.7035e-01,0.0116406
1.7038e-01,0.011875
1.7042e-01,0.0130781
1.7045e-01,0.0130156
1.7048e-01,0.0133438
1.7051e-01,0.0126875
1.7054e-01,0.0125469
1.7058e-01,0.0127344
1.7061e-01,0.0128281
1.7064e-01,0.0132188
1.7067e-01,0.0134375
1.7070e-01,0.01325
1.7074e-01,0.0139844
1.7077e-01,0.0139688
1.7080e-01,0.0139844
1.7083e-01,0.014
1.7086e-01,0.0149531
1.7090e-01,0.0152656
1.7093e-01,0.0142969
1.7096e-01,0.0150938
1.7099e-01,0.0158594
1.7102e-01,0.016125
1.7106e-01,0.0161719
1.7109e-01,0.01625
1.7112e-01,0.0178281
1.7115e-01,0.0172031
1.7118e-01,0.0172969
1.7122e-01,0.0177188
1.7125e-01,0.0180469
1.7128e-01,0.0188594
1.7131e-01,0.0202969
1.7134e-01,0.0201563
1.7138e-01,0.0207969
1.7141e-01,0.0214844
1.7144e-01,0.0221406
1.7147e-01,0.0224063
1.7150e-01,0.0249688
1.7154e-01,0.0251719
1.7157e-01,0.0261406
1.7160e-01,0.02675
1.7163e-01,0.0285625
1.7166e-01,0.0304063
1.7170e-01,0.0329531
1.7173e-01,0.0345
1.7176e-01,0.0370156
1.7179e-01,0.03975
1.7182e-01,0.0414531
1.7186e-01,0.04225
1.7189e-01,0.045375
1.7192e-01,0.0479531
1.7195e-01,0.0503594
1.7198e-01,0.053375
1.7202e-01,0.0539844
1.7205e-01,0.0577969
1.7208e-01,0.0610156
1.7211e-01,0.0607656
1.7214e-01,0.060375
1.7218e-01,0.0602188
1.7221e-01,0.0582656
1.7224e-01,0.0573125
1.7227e-01,0.0539219
1.7230e-01,0.0522813
1.7234e-01,0.0498125
1.7237e-01,0.0476406
1.7240e-01,0.0448438
1.7243e-01,0.0416406
1.7246e-01,0.0392344
1.7250e-01,0.0359063
1.7253e-01,0.0344844
1.7256e-01,0.0322188
1.7259e-01,0.0305781
1.7262e-01,0.0296094
1.7266e-01,0.0296094
1.7269e-01,0.0285938
1.7272e-01,0.029125
1.7275e-01,0.0289375
1.7278e-01,0.0290469
1.7282e-01,0.0299375
1.7285e-01,0.0303594
1.7288e-01,0.0316406
1.7291e-01,0.033625
1.7294e-01,0.0347188
1.7298e-01,0.036125
1.7301e-01,0.0376719
1.7304e-01,0.0389531
1.7307e-01,0.0411406
1.7310e-01,0.0416875
1.7314e-01,0.0439219
1.7317e-01,0.0464688
1.7320e-01,0.047875
1.7323e-01,0.0518125
1.7326e-01,0.0563281
1.7330e-01,0.0618281
1.7333e-01,0.0650781
1.7336e-01,0.0698281
1.7339e-01,0.0735156
1.7342e-01,0.0797031
1.7346e-01,0.08475
1.7349e-01,0.0895313
1.7352e-01,0.0949531
1.7355e-01,0.0982188
1.7358e-01,0.103594
1.7362e-01,0.107922
1.7365e-01,0.111156
1.7368e-01,0.113906
1.7371e-01,0.118703
1.7374e-01,0.119281
1.7378e-01,0.120953
1.7381e-01,0.119953
1.7384e-01,0.117141
1.7387e-01,0.113859
1.7390e-01,0.111438
1.7394e-01,0.106438
1.7397e-01,0.103344
1.7400e-01,0.0988438
1.7403e-01,0.0942188
1.7406e-01,0.0891875
1.7410e-01,0.0840938
1.7413e-01,0.0807188
1.7416e-01,0.07525
1.7419e-01,0.0728281
1.7422e-01,0.0714375
1.7426e-01,0.0689531
1.7429e-01,0.0649375
1.7432e-01,0.0650938
1.7435e-01,0.065
1.7438e-01,0.0625781
1.7442e-01,0.0622344
1.7445e-01,0.0597031
1.7448e-01,0.05925
1.7451e-01,0.0590469
1.7454e-01,0.0598906
1.7458e-01,0.0614844
1.7461e-01,0.0650469
1.7464e-01,0.0675
1.7467e-01,0.0685625
1.7470e-01,0.0702969
1.7474e-01,0.0734063
1.7477e-01,0.0783438
1.7480e-01,0.0820781
1.7483e-01,0.0877656
1.7486e-01,0.0966563
1.7490e-01,0.1065
1.7493e-01,0.115828
1.7496e-01,0.124141
1.7499e-01,0.134547
1.7502e-01,0.147484
1.7506e-01,0.159406
1.7509e-01,0.169688
1.7512e-01,0.181938
1.7515e-01,0.200531
1.7518e-01,0.213266
1.7522e-01,0.231125
1.7525e-01,0.243734
1.7528e-01,0.253125
1.7531e-01,0.260063
1.7534e-01,0.269047
1.7538e-01,0.276391
1.7541e-01,0.280359
1.7544e-01,0.279203
1.7547e-01,0.279266
1.7550e-01,0.272859
1.7554e-01,0.267672
1.7557e-01,0.254938
1.7560e-01,0.242203
1.7563e-01,0.226688
1.7566e-01,0.21225
1.7570e-01,0.196688
1.7573e-01,0.179906
1.7576e-01,0.161969
1.7579e-01,0.146219
1.7582e-01,0.132547
1.7586e-01,0.121516
1.7589e-01,0.111078
1.7592e-01,0.0997344
1.7595e-01,0.0912344
1.7598e-01,0.0817813
1.7602e-01,0.077125
1.7605e-01,0.0716719
1.7608e-01,0.0702969
1.7611e-01,0.0665156
1.7614e-01,0.0645781
1.7618e-01,0.063125
1.7621e-01,0.0619375
1.7624e-01,0.0601094
1.7627e-01,0.0603281
1.7630e-01,0.060875
1.7634e-01,0.063
1.7637e-01,0.0656719
1.7640e-01,0.0682656
1.7643e-01,0.0725469
1.7646e-01,0.0750781
1.7650e-01,0.0794219
1.7653e-01,0.0855625
1.7656e-01,0.091875
1.7659e-01,0.0997344
1.7662e-01,0.107141
1.7666e-01,0.117375
1.7669e-01,0.126219
1.7672e-01,0.135797
1.7675e-01,0.146125
1.7678e-01,0.155313
1.7682e-01,0.165109
1.7685e-01,0.176516
1.7688e-01,0.183188
1.7691e-01,0.189953
1.7694e-01,0.196203
1.7698e-01,0.199781
1.7701e-01,0.201531
1.7704e-01,0.20025
1.7707e-01,0.198188
1.7710e-01,0.196141
1.7714e-01,0.192641
1.7717e-01,0.187906
1.7720e-01,0.180125
1.7723e-01,0.168688
1.7726e-01,0.159344
1.7730e-01,0.150375
1.7733e-01,0.138063
1.7736e-01,0.131953
1.7739e-01,0.124219
1.7742e-01,0.118063
1.7746e-01,0.112781
1.7749e-01,0.108563
1.7752e-01,0.105188
1.7755e-01,0.102125
1.7758e-01,0.100844
1.7762e-01,0.0995938
1.7765e-01,0.0988281
1.7768e-01,0.100188
1.7771e-01,0.100172
1.7774e-01,0.100563
1.7778e-01,0.103031
1.7781e-01,0.106516
1.7784e-01,0.10825
1.7787e-01,0.111516
1.7790e-01,0.115625
1.7794e-01,0.119688
1.7797e-01,0.12275
1.7800e-01,0.127563
1.7803e-01,0.133469
1.7806e-01,0.136172
1.7810e-01,0.140875
1.7813e-01,0.145547
1.7816e-01,0.151422
1.7819e-01,0.160453
1.7822e-01,0.166969
1.7826e-01,0.174359
1.7829e-01,0.184547
1.7832e-01,0.196672
1.7835e-01,0.209328
1.7838e-01,0.224063
1.7842e-01,0.240813
1.7845e-01,0.253391
1.7848e-01,0.268406
1.7851e-01,0.284516
1.7854e-01,0.294594
1.7858e-01,0.302125
1.7861e-01,0.3045
1.7864e-01,0.30925
1.7867e-01,0.310516
1.7870e-01,0.307547
1.7874e-01,0.299797
1.7877e-01,0.28775
1.7880e-01,0.273063
1.7883e-01,0.258859
1.7886e-01,0.238766
1.7890e-01,0.221563
1.7893e-01,0.206672
1.7896e-01,0.187328
1.7899e-01,0.169813
1.7902e-01,0.155
1.7906e-01,0.140656
1.7909e-01,0.127734
1.7912e-01,0.115813
1.7915e-01,0.106016
1.7918e-01,0.0987188
1.7922e-01,0.0927969
1.7925e-01,0.0867188
1.7928e-01,0.0838281
1.7931e-01,0.0813281
1.7934e-01,0.0804844
1.7938e-01,0.0774219
1.7941e-01,0.0763438
1.7944e-01,0.0744219
1.7947e-01,0.0764063
1.7950e-01,0.0764063
1.7954e-01,0.07375
1.7957e-01,0.0745469
1.7960e-01,0.0735156
1.7963e-01,0.0733906
1.7966e-01,0.0762188
1.7970e-01,0.0785781
1.7973e-01,0.0827344
1.7976e-01,0.08625
1.7979e-01,0.0925469
1.7982e-01,0.0980313
1.7986e-01,0.104688
1.7989e-01,0.113563
1.7992e-01,0.118906
1.7995e-01,0.131516
1.7998e-01,0.140672
1.8002e-01,0.149078
1.8005e-01,0.160781
1.8008e-01,0.169047
1.8011e-01,0.179297
1.8014e-01,0.186953
1.8018e-01,0.193563
1.8021e-01,0.198797
1.8024e-01,0.202984
1.8027e-01,0.205109
1.8030e-01,0.206891
1.8034e-01,0.204359
1.8037e-01,0.197
1.8040e-01,0.188656
1.8043e-01,0.1825
1.8046e-01,0.173766
1.8050e-01,0.164781
1.8053e-01,0.154281
1.8056e-01,0.142234
1.8059e-01,0.133594
1.8062e-01,0.121922
1.8066e-01,0.113859
1.8069e-01,0.107063
1.8072e-01,0.101594
1.8075e-01,0.0961719
1.8078e-01,0.0933125
1.8082e-01,0.0899531
1.8085e-01,0.0860156
1.8088e-01,0.0868906
1.8091e-01,0.0851875
1.8094e-01,0.0834531
1.8098e-01,0.0832969
1.8101e-01,0.08125
1.8104e-01,0.0808594
1.8107e-01,0.0812656
1.8110e-01,0.084125
1.8114e-01,0.0848281
1.8117e-01,0.0849844
1.8120e-01,0.0880313
1.8123e-01,0.0938125
1.8126e-01,0.0978125
1.8130e-01,0.1045
1.8133e-01,0.110797
1.8136e-01,0.118406
1.8139e-01,0.127656
1.8142e-01,0.138719
1.8146e-01,0.149719
1.8149e-01,0.160813
1.8152e-01,0.172609
1.8155e-01,0.183734
1.8158e-01,0.195938
1.8162e-01,0.206
1.8165e-01,0.217484
1.8168e-01,0.224563
1.8171e-01,0.233422
1.8174e-01,0.239734
1.8178e-01,0.247203
1.8181e-01,0.250406
1.8184e-01,0.251438
1.8187e-01,0.250828
1.8190e-01,0.25
1.8194e-01,0.241063
1.8197e-01,0.234922
1.8200e-01,0.227594
1.8203e-01,0.215281
1.8206e-01,0.199281
1.8210e-01,0.187297
1.8213e-01,0.172516
1.8216e-01,0.155906
1.8219e-01,0.140125
1.8222e-01,0.124438
1.8226e-01,0.109328
1.8229e-01,0.0961094
1.8232e-01,0.0845625
1.8235e-01,0.0748281
1.8238e-01,0.0668438
1.8242e-01,0.0624063
1.8245e-01,0.0558438
1.8248e-01,0.050875
1.8251e-01,0.0491875
1.8254e-01,0.0474063
1.8258e-01,0.0459063
1.8261e-01,0.0448906
1.8264e-01,0.0459063
1.8267e-01,0.0463906
1.8270e-01,0.047125
1.8274e-01,0.0467969
1.8277e-01,0.0482969
1.8280e-01,0.0513906
1.8283e-01,0.0544844
1.8286e-01,0.0569219
1.8290e-01,0.0597656
1.8293e-01,0.0626875
1.8296e-01,0.0661875
1.8299e-01,0.0704219
1.8302e-01,0.0727344
1.8306e-01,0.0774219
1.8309e-01,0.0826563
1.8312e-01,0.0866875
1.8315e-01,0.0911406
1.8318e-01,0.0970469
1.8322e-01,0.102813
1.8325e-01,0.10725
1.8328e-01,0.111719
1.8331e-01,0.115438
1.8334e-01,0.119375
1.8338e-01,0.122078
1.8341e-01,0.123531
1.8344e-01,0.123625
1.8347e-01,0.123766
1.8350e-01,0.122984
1.8354e-01,0.117766
1.8357e-01,0.113563
1.8360e-01,0.108719
1.8363e-01,0.103094
1.8366e-01,0.0955625
1.8370e-01,0.0884688
1.8373e-01,0.0812344
1.8376e-01,0.0731406
1.8379e-01,0.0649219
1.8382e-01,0.0596094
1.8386e-01,0.0534063
1.8389e-01,0.047625
1.8392e-01,0.0420313
1.8395e-01,0.037875
1.8398e-01,0.0354688
1.8402e-01,0.0328906
1.8405e-01,0.0300625
1.8408e-01,0.0298281
1.8411e-01,0.0278594
1.8414e-01,0.0260781
1.8418e-01,0.0242344
1.8421e-01,0.024375
1.8424e-01,0.0242969
1.8427e-01,0.0243594
1.8430e-01,0.0242813
1.8434e-01,0.0248906
1.8437e-01,0.0247031
1.8440e-01,0.02575
1.8443e-01,0.0259688
1.8446e-01,0.0265156
1.8450e-01,0.0271406
1.8453e-01,0.0282031
1.8456e-01,0.0296094
1.8459e-01,0.0311094
1.8462e-01,0.0319844
1.8466e-01,0.0327969
1.8469e-01,0.0333438
1.8472e-01,0.034125
1.8475e-01,0.036875
1.8478e-01,0.038
1.8482e-01,0.0382813
1.8485e-01,0.0396563
1.8488e-01,0.0407656
1.8491e-01,0.0413438
1.8494e-01,0.041875
1.8498e-01,0.0434531
1.8501e-01,0.0442813
1.8504e-01,0.0430156
1.8507e-01,0.0418594
1.8510e-01,0.0414531
1.8514e-01,0.0403125
1.8517e-01,0.0385469
1.8520e-01,0.0364219
1.8523e-01,0.0345938
1.8526e-01,0.0332031
1.8530e-01,0.0307344
1.8533e-01,0.0295938
1.8536e-01,0.0273281
1.8539e-01,0.02475
1.8542e-01,0.0230781
1.8546e-01,0.0219531
1.8549e-01,0.02025
1.8552e-01,0.0199063
1.8555e-01,0.0186094
1.8558e-01,0.0180156
1.8562e-01,0.0180156
1.8565e-01,0.0176875
1.8568e-01,0.0179688
1.8571e-01,0.0179531
1.8574e-01,0.0177188
1.8578e-01,0.0179063
1.8581e-01,0.0179531
1.8584e-01,0.0178125
1.8587e-01,0.0176094
1.8590e-01,0.0178125
1.8594e-01,0.0178438
1.8597e-01,0.0176094
1.8600e-01,0.0175469
1.8603e-01,0.0172344
1.8606e-01,0.0169063
1.8610e-01,0.0164375
1.8613e-01,0.0155938
1.8616e-01,0.0156406
1.8619e-01,0.0155938
1.8622e-01,0.0146563
1.8626e-01,0.01425
1.8629e-01,0.01425
1.8632e-01,0.0139219
1.8635e-01,0.0134844
1.8638e-01,0.0126406
1.8642e-01,0.0131563
1.8645e-01,0.012125
1.8648e-01,0.0122188
1.8651e-01,0.0122656
1.8654e-01,0.0134219
1.8658e-01,0.0137031
1.8661e-01,0.013125
1.8664e-01,0.0128438
1.8667e-01,0.0131719
1.8670e-01,0.0135156
1.8674e-01,0.0138281
1.8677e-01,0.0131719
1.8680e-01,0.01325
1.8683e-01,0.0134531
1.8686e-01,0.0136719
1.8690e-01,0.0139219
1.8693e-01,0.0140313
1.8696e-01,0.0143281
1.8699e-01,0.0147813
1.8702e-01,0.01475
1.8706e-01,0.0158906
1.8709e-01,0.016125
1.8712e-01,0.0163594
1.8715e-01,0.0170313
1.8718e-01,0.0168594
1.8722e-01,0.0178125
1.8725e-01,0.0176406
1.8728e-01,0.0178906
1.8731e-01,0.0179063
1.8734e-01,0.0184688
1.8738e-01,0.02075
1.8741e-01,0.0214375
1.8744e-01,0.0220156
1.8747e-01,0.0231719
1.8750e-01,0.0240313
1.8754e-01,0.0251406
1.8757e-01,0.0254375
1.8760e-01,0.0270938
1.8763e-01,0.0290469
1.8766e-01,0.0308281
1.8770e-01,0.0320781
1.8773e-01,0.0342344
1.8776e-01,0.036375
1.8779e-01,0.0380469
1.8782e-01,0.0405625
1.8786e-01,0.0425938
1.8789e-01,0.0442031
1.8792e-01,0.0460313
1.8795e-01,0.0483438
1.8798e-01,0.0509844
1.8802e-01,0.0534531
1.8805e-01,0.0563281
1.8808e-01,0.0567344
1.8811e-01,0.0578594
1.8814e-01,0.0571563
1.8818e-01,0.0574063
1.8821e-01,0.0554688
1.8824e-01,0.0539219
1.8827e-01,0.0519531
1.8830e-01,0.0500313
1.8834e-01,0.046875
1.8837e-01,0.0445625
1.8840e-01,0.0422344
1.8843e-01,0.0399219
1.8846e-01,0.0380781
1.8850e-01,0.0350625
1.8853e-01,0.0335156
1.8856e-01,0.0315938
1.8859e-01,0.0300469
1.8862e-01,0.0296406
1.8866e-01,0.0289531
1.8869e-01,0.0292344
1.8872e-01,0.0287344
1.8875e-01,0.03
1.8878e-01,0.0301406
1.8882e-01,0.0315
1.8885e-01,0.0325781
1.8888e-01,0.0337031
1.8891e-01,0.0353438
1.8894e-01,0.03675
1.8898e-01,0.0375313
1.8901e-01,0.0389531
1.8904e-01,0.0402969
1.8907e-01,0.0432344
1.8910e-01,0.0461094
1.8914e-01,0.0504844
1.8917e-01,0.0539531
1.8920e-01,0.0563438
1.8923e-01,0.0608594
1.8926e-01,0.065375
1.8930e-01,0.0705
1.8933e-01,0.0749844
1.8936e-01,0.081
1.8939e-01,0.0867813
1.8942e-01,0.0907344
1.8946e-01,0.0953594
1.8949e-01,0.100281
1.8952e-01,0.105688
1.8955e-01,0.112938
1.8958e-01,0.115547
1.8962e-01,0.120172
1.8965e-01,0.117828
1.8968e-01,0.118453
1.8971e-01,0.116719
1.8974e-01,0.113797
1.8978e-01,0.112359
1.8981e-01,0.108813
1.8984e-01,0.103047
1.8987e-01,0.0987031
1.8990e-01,0.0955781
1.8994e-01,0.0908281
1.8997e-01,0.085
1.9000e-01,0.0811094
1.9003e-01,0.0785625
1.9006e-01,0.0780625
1.9010e-01,0.0730469
1.9013e-01,0.0696719
1.9016e-01,0.0674688
1.9019e-01,0.0661563
1.9022e-01,0.0654375
1.9026e-01,0.0644844
1.9029e-01,0.0627969
1.9032e-01,0.0628906
1.9035e-01,0.0629219
1.9038e-01,0.0624375
1.9042e-01,0.0635938
1.9045e-01,0.0626563
1.9048e-01,0.0647031
1.9051e-01,0.0685313
1.9054e-01,0.0723125
1.9058e-01,0.0766875
1.9061e-01,0.0835469
1.9064e-01,0.0869531
1.9067e-01,0.0939688
1.9070e-01,0.103031
1.9074e-01,0.111484
1.9077e-01,0.118641
1.9080e-01,0.129609
1.9083e-01,0.142438
1.9086e-01,0.153766
1.9090e-01,0.168063
1.9093e-01,0.183063
1.9096e-01,0.195219
1.9099e-01,0.21025
1.9102e-01,0.221375
1.9106e-01,0.233172
1.9109e-01,0.247422
1.9112e-01,0.2565
1.9115e-01,0.263438
1.9118e-01,0.266141
1.9122e-01,0.268141
1.9125e-01,0.268656
1.9128e-01,0.266063
1.9131e-01,0.261734
1.9134e-01,0.256
1.9138e-01,0.245328
1.9141e-01,0.232313
1.9144e-01,0.214813
1.9147e-01,0.199094
1.9150e-01,0.18025
1.9154e-01,0.164844
1.9157e-01,0.149391
1.9160e-01,0.134906
1.9163e-01,0.121203
1.9166e-01,0.109797
1.9170e-01,0.100031
1.9173e-01,0.0909531
1.9176e-01,0.0852813
1.9179e-01,0.0796875
1.9182e-01,0.0748438
1.9186e-01,0.0707656
1.9189e-01,0.0689844
1.9192e-01,0.0656875
1.9195e-01,0.0644375
1.9198e-01,0.0623438
1.9202e-01,0.0620625
1.9205e-01,0.06225
1.9208e-01,0.0651875
1.9211e-01,0.0667656
1.9214e-01,0.0701719
1.9218e-01,0.0737969
1.9221e-01,0.0794375
1.9224e-01,0.0842344
1.9227e-01,0.0910313
1.9230e-01,0.09875
