Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
1.6049e-01,0.266281
1.6052e-01,0.238156
1.6055e-01,0.212344
1.6058e-01,0.19075
1.6062e-01,0.168906
1.6065e-01,0.151875
1.6068e-01,0.138937
1.6071e-01,0.12925
1.6074e-01,0.117281
1.6078e-01,0.109187
1.6081e-01,0.0999687
1.6084e-01,0.0970937
1.6087e-01,0.09025
1.6090e-01,0.089
1.6094e-01,0.087
1.6097e-01,0.0814062
1.6100e-01,0.0772187
1.6103e-01,0.0756875
1.6106e-01,0.0754062
1.6110e-01,0.0716562
1.6113e-01,0.066875
1.6116e-01,0.06475
1.6119e-01,0.0640625
1.6122e-01,0.0646875
1.6126e-01,0.06575
1.6129e-01,0.0667187
1.6132e-01,0.0663125
1.6135e-01,0.065125
1.6138e-01,0.0595937
1.6142e-01,0.0610625
1.6145e-01,0.0588437
1.6148e-01,0.0576875
1.6151e-01,0.0605312
1.6154e-01,0.0577812
1.6158e-01,0.0583437
1.6161e-01,0.0610625
1.6164e-01,0.0605625
1.6167e-01,0.0581875
1.6170e-01,0.0580312
1.6174e-01,0.0573437
1.6177e-01,0.0568125
1.6180e-01,0.0560312
1.6183e-01,0.0555312
1.6186e-01,0.0556562
1.6190e-01,0.0551562
1.6193e-01,0.0549687
1.6196e-01,0.0565937
1.6199e-01,0.0588437
1.6202e-01,0.0562187
1.6206e-01,0.0529062
1.6209e-01,0.0552812
1.6212e-01,0.0526562
1.6215e-01,0.052125
1.6218e-01,0.052875
1.6222e-01,0.0552812
1.6225e-01,0.04925
1.6228e-01,0.0490312
1.6231e-01,0.0485937
1.6234e-01,0.0476875
1.6238e-01,0.04775
1.6241e-01,0.04775
1.6244e-01,0.0485312
1.6247e-01,0.0485
1.6250e-01,0.0494375
1.6254e-01,0.048875
1.6257e-01,0.0484687
1.6260e-01,0.0488437
1.6263e-01,0.0485937
1.6266e-01,0.0500937
1.6270e-01,0.04825
1.6273e-01,0.048
1.6276e-01,0.0476875
1.6279e-01,0.0482812
1.6282e-01,0.048125
1.6286e-01,0.0505937
1.6289e-01,0.049125
1.6292e-01,0.048375
1.6295e-01,0.0484375
1.6298e-01,0.0477812
1.6302e-01,0.0494062
1.6305e-01,0.0478437
1.6308e-01,0.0472812
1.6311e-01,0.0494375
1.6314e-01,0.0500312
1.6318e-01,0.0499062
1.6321e-01,0.0499375
1.6324e-01,0.0487187
1.6327e-01,0.0483125
1.6330e-01,0.0495937
1.6334e-01,0.0481875
1.6337e-01,0.0493437
1.6340e-01,0.05025
1.6343e-01,0.050875
1.6346e-01,0.0512812
1.6350e-01,0.0536562
1.6353e-01,0.05425
1.6356e-01,0.0557812
1.6359e-01,0.055875
1.6362e-01,0.0561875
1.6366e-01,0.0552812
1.6369e-01,0.0555
1.6372e-01,0.0518437
1.6375e-01,0.0516875
1.6378e-01,0.0553125
1.6382e-01,0.0538125
1.6385e-01,0.0531875
1.6388e-01,0.053125
1.6391e-01,0.0509375
1.6394e-01,0.049625
1.6398e-01,0.0510312
1.6401e-01,0.0529687
1.6404e-01,0.0526875
1.6407e-01,0.0516875
1.6410e-01,0.0498437
1.6414e-01,0.048625
1.6417e-01,0.050125
1.6420e-01,0.0509062
1.6423e-01,0.0520937
1.6426e-01,0.0548125
1.6430e-01,0.0504687
1.6433e-01,0.049375
1.6436e-01,0.0495625
1.6439e-01,0.0498437
1.6442e-01,0.0511562
1.6446e-01,0.0523437
1.6449e-01,0.0534375
1.6452e-01,0.0505937
1.6455e-01,0.0493437
1.6458e-01,0.0520312
1.6462e-01,0.0531875
1.6465e-01,0.0555312
1.6468e-01,0.0570625
1.6471e-01,0.05575
1.6474e-01,0.0549375
1.6478e-01,0.0548437
1.6481e-01,0.0540937
1.6484e-01,0.0554375
1.6487e-01,0.0571875
1.6490e-01,0.0556875
1.6494e-01,0.0596875
1.6497e-01,0.0633125
1.6500e-01,0.0660625
1.6503e-01,0.0648125
1.6506e-01,0.0656562
1.6510e-01,0.064375
1.6513e-01,0.067375
1.6516e-01,0.0673437
1.6519e-01,0.07075
1.6522e-01,0.0711562
1.6526e-01,0.0728125
1.6529e-01,0.0775
1.6532e-01,0.078125
1.6535e-01,0.0794062
1.6538e-01,0.079625
1.6542e-01,0.0833437
1.6545e-01,0.0821875
1.6548e-01,0.08425
1.6551e-01,0.0935312
1.6554e-01,0.0926562
1.6558e-01,0.09575
1.6561e-01,0.0960625
1.6564e-01,0.097
1.6567e-01,0.103781
1.6570e-01,0.105812
1.6574e-01,0.108406
1.6577e-01,0.11375
1.6580e-01,0.116844
1.6583e-01,0.119625
1.6586e-01,0.120469
1.6590e-01,0.122781
1.6593e-01,0.127969
1.6596e-01,0.132094
1.6599e-01,0.134219
1.6602e-01,0.142344
1.6606e-01,0.143562
1.6609e-01,0.154656
1.6612e-01,0.157844
1.6615e-01,0.16625
1.6618e-01,0.175687
1.6622e-01,0.180219
1.6625e-01,0.189125
1.6628e-01,0.197031
1.6631e-01,0.206531
1.6634e-01,0.224875
1.6638e-01,0.235125
1.6641e-01,0.245062
1.6644e-01,0.254969
1.6647e-01,0.264687
1.6650e-01,0.275219
1.6654e-01,0.286344
1.6657e-01,0.302562
1.6660e-01,0.3085
1.6663e-01,0.316594
1.6666e-01,0.330625
1.6670e-01,0.342719
1.6673e-01,0.356531
1.6676e-01,0.359312
1.6679e-01,0.369875
1.6682e-01,0.385281
1.6686e-01,0.396062
1.6689e-01,0.412719
1.6692e-01,0.429094
1.6695e-01,0.444
1.6698e-01,0.473781
1.6702e-01,0.491406
1.6705e-01,0.519156
1.6708e-01,0.549187
1.6711e-01,0.581094
1.6714e-01,0.611062
1.6718e-01,0.653219
1.6721e-01,0.692594
1.6724e-01,0.730656
1.6727e-01,0.774375
1.6730e-01,0.817094
1.6734e-01,0.867469
1.6737e-01,0.92125
1.6740e-01,0.968094
1.6743e-01,1.0095
1.6746e-01,1.04772
1.6750e-01,1.07819
1.6753e-01,1.10684
1.6756e-01,1.12722
1.6759e-01,1.15122
1.6762e-01,1.16269
1.6766e-01,1.17031
1.6769e-01,1.16644
1.6772e-01,1.15903
1.6775e-01,1.12537
1.6778e-01,1.09209
1.6782e-01,1.062
1.6785e-01,1.02562
1.6788e-01,0.972469
1.6791e-01,0.922906
1.6794e-01,0.870312
1.6798e-01,0.80925
1.6801e-01,0.749937
1.6804e-01,0.686812
1.6807e-01,0.630719
1.6810e-01,0.575875
1.6814e-01,0.52575
1.6817e-01,0.477562
1.6820e-01,0.419594
1.6823e-01,0.378344
1.6826e-01,0.344344
1.6830e-01,0.313094
1.6833e-01,0.293781
1.6836e-01,0.273469
1.6839e-01,0.262937
1.6842e-01,0.248812
1.6846e-01,0.239437
1.6849e-01,0.235062
1.6852e-01,0.234062
1.6855e-01,0.228562
1.6858e-01,0.225562
1.6862e-01,0.225406
1.6865e-01,0.229687
1.6868e-01,0.238312
1.6871e-01,0.247062
1.6874e-01,0.247031
1.6878e-01,0.253375
1.6881e-01,0.260875
1.6884e-01,0.269812
1.6887e-01,0.279594
1.6890e-01,0.290844
1.6894e-01,0.302531
1.6897e-01,0.31125
1.6900e-01,0.324812
1.6903e-01,0.340125
1.6906e-01,0.350281
1.6910e-01,0.364406
1.6913e-01,0.376906
1.6916e-01,0.401
1.6919e-01,0.426375
1.6922e-01,0.447219
1.6926e-01,0.474219
1.6929e-01,0.504
1.6932e-01,0.518437
1.6935e-01,0.541125
1.6938e-01,0.554531
1.6942e-01,0.561687
1.6945e-01,0.585031
1.6948e-01,0.604312
1.6951e-01,0.612719
1.6954e-01,0.615437
1.6958e-01,0.627719
1.6961e-01,0.62575
1.6964e-01,0.609125
1.6967e-01,0.606312
1.6970e-01,0.6
1.6974e-01,0.592031
1.6977e-01,0.582625
1.6980e-01,0.558656
1.6983e-01,0.530031
1.6986e-01,0.498187
1.6990e-01,0.467844
1.6993e-01,0.437125
1.6996e-01,0.413844
1.6999e-01,0.386656
1.7002e-01,0.355969
1.7006e-01,0.326031
1.7009e-01,0.290719
1.7012e-01,0.266437
1.7015e-01,0.25275
1.7018e-01,0.231375
1.7022e-01,0.219062
1.7025e-01,0.206187
1.7028e-01,0.191906
1.7031e-01,0.175906
1.7034e-01,0.169875
1.7038e-01,0.159656
1.7041e-01,0.158906
1.7044e-01,0.157406
1.7047e-01,0.156031
1.7050e-01,0.156656
1.7054e-01,0.152937
1.7057e-01,0.152406
1.7060e-01,0.151125
1.7063e-01,0.150812
1.7066e-01,0.15325
1.7070e-01,0.153844
1.7073e-01,0.149031
1.7076e-01,0.149094
1.7079e-01,0.151312
1.7082e-01,0.153469
1.7086e-01,0.155
1.7089e-01,0.159469
1.7092e-01,0.159281
1.7095e-01,0.159375
1.7098e-01,0.16375
1.7102e-01,0.163875
1.7105e-01,0.1655
1.7108e-01,0.168781
1.7111e-01,0.176125
1.7114e-01,0.1805
1.7118e-01,0.184406
1.7121e-01,0.190781
1.7124e-01,0.198031
1.7127e-01,0.207625
1.7130e-01,0.213719
1.7134e-01,0.218844
1.7137e-01,0.223
1.7140e-01,0.229719
1.7143e-01,0.232469
1.7146e-01,0.233812
1.7150e-01,0.231969
1.7153e-01,0.2275
1.7156e-01,0.226281
1.7159e-01,0.223281
1.7162e-01,0.218844
1.7166e-01,0.216594
1.7169e-01,0.204406
1.7172e-01,0.199281
1.7175e-01,0.192312
1.7178e-01,0.180062
1.7182e-01,0.171375
1.7185e-01,0.166312
1.7188e-01,0.157812
1.7191e-01,0.147625
1.7194e-01,0.138687
1.7198e-01,0.13325
1.7201e-01,0.124812
1.7204e-01,0.122281
1.7207e-01,0.117156
1.7210e-01,0.119375
1.7214e-01,0.114531
1.7217e-01,0.113219
1.7220e-01,0.112531
1.7223e-01,0.111406
1.7226e-01,0.119187
1.7230e-01,0.12375
1.7233e-01,0.127312
1.7236e-01,0.131594
1.7239e-01,0.137562
1.7242e-01,0.146031
1.7246e-01,0.150031
1.7249e-01,0.15475
1.7252e-01,0.162375
1.7255e-01,0.175812
1.7258e-01,0.186656
1.7262e-01,0.197937
1.7265e-01,0.206656
1.7268e-01,0.215375
1.7271e-01,0.222969
1.7274e-01,0.2395
1.7278e-01,0.24775
1.7281e-01,0.25325
1.7284e-01,0.262062
1.7287e-01,0.274969
1.7290e-01,0.280969
1.7294e-01,0.284844
1.7297e-01,0.286812
1.7300e-01,0.285937
1.7303e-01,0.285531
1.7306e-01,0.283187
1.7310e-01,0.275781
1.7313e-01,0.277969
1.7316e-01,0.278031
1.7319e-01,0.276531
1.7322e-01,0.267469
1.7326e-01,0.261937
1.7329e-01,0.250437
1.7332e-01,0.239125
1.7335e-01,0.234156
1.7338e-01,0.225219
1.7342e-01,0.217656
1.7345e-01,0.220531
1.7348e-01,0.209281
1.7351e-01,0.203031
1.7354e-01,0.202312
1.7358e-01,0.198906
1.7361e-01,0.194344
1.7364e-01,0.1925
1.7367e-01,0.186812
1.7370e-01,0.188906
1.7374e-01,0.188219
1.7377e-01,0.191875
1.7380e-01,0.185406
1.7383e-01,0.187156
1.7386e-01,0.193219
1.7390e-01,0.197594
1.7393e-01,0.203594
1.7396e-01,0.212062
1.7399e-01,0.218375
1.7402e-01,0.225937
1.7406e-01,0.238687
1.7409e-01,0.253687
1.7412e-01,0.259375
1.7415e-01,0.26825
1.7418e-01,0.279062
1.7422e-01,0.28825
1.7425e-01,0.298031
1.7428e-01,0.314656
1.7431e-01,0.326812
1.7434e-01,0.34425
1.7438e-01,0.355875
1.7441e-01,0.380469
1.7444e-01,0.407281
1.7447e-01,0.432406
1.7450e-01,0.445281
1.7454e-01,0.459969
1.7457e-01,0.483781
1.7460e-01,0.5005
1.7463e-01,0.52475
1.7466e-01,0.542156
1.7470e-01,0.560531
1.7473e-01,0.570719
1.7476e-01,0.58175
1.7479e-01,0.581687
1.7482e-01,0.587219
1.7486e-01,0.592812
1.7489e-01,0.591906
1.7492e-01,0.583062
1.7495e-01,0.579062
1.7498e-01,0.563219
1.7502e-01,0.535469
1.7505e-01,0.508281
1.7508e-01,0.490844
1.7511e-01,0.483187
1.7514e-01,0.467062
1.7518e-01,0.450406
1.7521e-01,0.429437
1.7524e-01,0.408031
1.7527e-01,0.394125
1.7530e-01,0.375531
1.7534e-01,0.355
1.7537e-01,0.338187
1.7540e-01,0.325312
1.7543e-01,0.307531
1.7546e-01,0.3
1.7550e-01,0.297094
1.7553e-01,0.289719
1.7556e-01,0.289031
1.7559e-01,0.28075
1.7562e-01,0.289125
1.7566e-01,0.2895
1.7569e-01,0.287375
1.7572e-01,0.280906
1.7575e-01,0.294156
1.7578e-01,0.299562
1.7582e-01,0.302031
1.7585e-01,0.309906
1.7588e-01,0.319656
1.7591e-01,0.327062
1.7594e-01,0.34375
1.7598e-01,0.363844
1.7601e-01,0.390469
1.7604e-01,0.424312
1.7607e-01,0.451344
1.7610e-01,0.474406
1.7614e-01,0.514437
1.7617e-01,0.562094
1.7620e-01,0.599531
1.7623e-01,0.652906
1.7626e-01,0.705687
1.7630e-01,0.761344
1.7633e-01,0.8045
1.7636e-01,0.854219
1.7639e-01,0.908687
1.7642e-01,0.962
1.7646e-01,1.00706
1.7649e-01,1.04778
1.7652e-01,1.09406
1.7655e-01,1.12862
1.7658e-01,1.15069
1.7662e-01,1.17547
1.7665e-01,1.18753
1.7668e-01,1.18475
1.7671e-01,1.18447
1.7674e-01,1.17512
1.7678e-01,1.16672
1.7681e-01,1.12719
1.7684e-01,1.09122
1.7687e-01,1.0435
1.7690e-01,0.991906
1.7694e-01,0.942906
1.7697e-01,0.882687
1.7700e-01,0.818969
1.7703e-01,0.759344
1.7706e-01,0.684156
1.7710e-01,0.623625
1.7713e-01,0.561625
1.7716e-01,0.499562
1.7719e-01,0.439906
1.7722e-01,0.389812
1.7726e-01,0.341219
1.7729e-01,0.297906
1.7732e-01,0.267844
1.7735e-01,0.234156
1.7738e-01,0.210437
1.7742e-01,0.190906
1.7745e-01,0.170031
1.7748e-01,0.151875
1.7751e-01,0.136687
1.7754e-01,0.126375
1.7758e-01,0.117344
1.7761e-01,0.106625
1.7764e-01,0.098875
1.7767e-01,0.093125
1.7770e-01,0.0883437
1.7774e-01,0.0825
1.7777e-01,0.0805937
1.7780e-01,0.0779375
1.7783e-01,0.076625
1.7786e-01,0.0724375
1.7790e-01,0.0745625
1.7793e-01,0.0727187
1.7796e-01,0.068625
1.7799e-01,0.0665312
1.7802e-01,0.0663125
1.7806e-01,0.0646562
1.7809e-01,0.0642187
1.7812e-01,0.0637187
1.7815e-01,0.0587812
1.7818e-01,0.0582812
1.7822e-01,0.0581562
1.7825e-01,0.0569687
1.7828e-01,0.0575
1.7831e-01,0.0584062
1.7834e-01,0.0584375
1.7838e-01,0.057375
1.7841e-01,0.0577187
1.7844e-01,0.056375
1.7847e-01,0.0566562
1.7850e-01,0.0561875
1.7854e-01,0.0560312
1.7857e-01,0.05625
1.7860e-01,0.0538125
1.7863e-01,0.0549687
1.7866e-01,0.0566562
1.7870e-01,0.05625
1.7873e-01,0.056375
1.7876e-01,0.0535937
1.7879e-01,0.050125
1.7882e-01,0.04875
1.7886e-01,0.04875
1.7889e-01,0.0509687
1.7892e-01,0.0488125
1.7895e-01,0.0480625
1.7898e-01,0.0470937
1.7902e-01,0.047875
1.7905e-01,0.0480625
1.7908e-01,0.0489375
1.7911e-01,0.0492812
1.7914e-01,0.0495312
1.7918e-01,0.04825
1.7921e-01,0.0480937
1.7924e-01,0.047125
1.7927e-01,0.0466562
1.7930e-01,0.047625
1.7934e-01,0.0478125
1.7937e-01,0.0478437
1.7940e-01,0.0480937
1.7943e-01,0.04875
1.7946e-01,0.0480937
1.7950e-01,0.049
1.7953e-01,0.0495312
1.7956e-01,0.0485937
1.7959e-01,0.0494375
1.7962e-01,0.0499375
1.7966e-01,0.0483437
1.7969e-01,0.0482187
1.7972e-01,0.0479687
1.7975e-01,0.0480937
1.7978e-01,0.0479375
1.7982e-01,0.047875
1.7985e-01,0.0465625
1.7988e-01,0.0468437
1.7991e-01,0.0511562
1.7994e-01,0.0490312
1.7998e-01,0.0485625
1.8001e-01,0.048375
1.8004e-01,0.0496875
1.8007e-01,0.0486562
1.8010e-01,0.048875
1.8014e-01,0.0517187
1.8017e-01,0.0546875
1.8020e-01,0.0543437
1.8023e-01,0.0539062
1.8026e-01,0.0552187
1.8030e-01,0.0562187
1.8033e-01,0.0563437
1.8036e-01,0.05375
1.8039e-01,0.049625
1.8042e-01,0.050625
1.8046e-01,0.050625
1.8049e-01,0.049875
1.8052e-01,0.050125
1.8055e-01,0.05375
1.8058e-01,0.0545312
1.8062e-01,0.0548125
1.8065e-01,0.0546875
1.8068e-01,0.0524687
1.8071e-01,0.0515625
1.8074e-01,0.0491562
1.8078e-01,0.0496875
1.8081e-01,0.0492812
1.8084e-01,0.0489375
1.8087e-01,0.0515937
1.8090e-01,0.0495937
1.8094e-01,0.048625
1.8097e-01,0.048875
1.8100e-01,0.0505
1.8103e-01,0.0500625
1.8106e-01,0.049125
1.8110e-01,0.052875
1.8113e-01,0.0514062
1.8116e-01,0.0509375
1.8119e-01,0.0543437
1.8122e-01,0.054625
1.8126e-01,0.055375
1.8129e-01,0.0558437
1.8132e-01,0.0561562
1.8135e-01,0.0564687
1.8138e-01,0.0588437
1.8142e-01,0.0591875
1.8145e-01,0.058625
1.8148e-01,0.0600625
1.8151e-01,0.0592812
1.8154e-01,0.0602187
1.8158e-01,0.0605937
1.8161e-01,0.0619687
1.8164e-01,0.0639687
1.8167e-01,0.0679687
1.8170e-01,0.0712812
1.8174e-01,0.0705937
1.8177e-01,0.0745625
1.8180e-01,0.0754062
1.8183e-01,0.0763125
1.8186e-01,0.0795312
1.8190e-01,0.0845937
1.8193e-01,0.0837812
1.8196e-01,0.0843437
1.8199e-01,0.0877187
1.8202e-01,0.090375
1.8206e-01,0.0929687
1.8209e-01,0.0957812
1.8212e-01,0.0974062
1.8215e-01,0.100719
1.8218e-01,0.102812
1.8222e-01,0.108062
1.8225e-01,0.109531
1.8228e-01,0.112344
1.8231e-01,0.118875
1.8234e-01,0.126437
1.8238e-01,0.128156
1.8241e-01,0.135875
1.8244e-01,0.139906
1.8247e-01,0.14675
1.8250e-01,0.151062
1.8254e-01,0.15475
1.8257e-01,0.1645
1.8260e-01,0.169875
1.8263e-01,0.178156
1.8266e-01,0.192594
1.8270e-01,0.204969
1.8273e-01,0.220187
1.8276e-01,0.225187
1.8279e-01,0.240719
1.8282e-01,0.252531
1.8286e-01,0.266375
1.8289e-01,0.2765
1.8292e-01,0.285594
1.8295e-01,0.2945
1.8298e-01,0.299969
1.8302e-01,0.306344
1.8305e-01,0.323875
1.8308e-01,0.335031
1.8311e-01,0.350437
1.8314e-01,0.359812
1.8318e-01,0.374031
1.8321e-01,0.388687
1.8324e-01,0.401562
1.8327e-01,0.411469
1.8330e-01,0.429031
1.8334e-01,0.463125
1.8337e-01,0.492969
1.8340e-01,0.519969
1.8343e-01,0.55775
1.8346e-01,0.583187
1.8350e-01,0.621312
1.8353e-01,0.672969
1.8356e-01,0.723875
1.8359e-01,0.771062
1.8362e-01,0.815219
1.8366e-01,0.858937
1.8369e-01,0.906281
1.8372e-01,0.964
1.8375e-01,1.00178
1.8378e-01,1.02884
1.8382e-01,1.05869
1.8385e-01,1.10506
1.8388e-01,1.13147
1.8391e-01,1.15416
1.8394e-01,1.16594
1.8398e-01,1.16559
1.8401e-01,1.15384
1.8404e-01,1.13059
1.8407e-01,1.11244
1.8410e-01,1.06375
1.8414e-01,1.02406
1.8417e-01,0.988594
1.8420e-01,0.938344
1.8423e-01,0.875687
1.8426e-01,0.813594
1.8430e-01,0.752656
1.8433e-01,0.69525
1.8436e-01,0.633469
1.8439e-01,0.568656
1.8442e-01,0.512125
1.8446e-01,0.465406
1.8449e-01,0.414219
1.8452e-01,0.371656
1.8455e-01,0.338437
1.8458e-01,0.304437
1.8462e-01,0.285781
1.8465e-01,0.266219
1.8468e-01,0.242281
1.8471e-01,0.227219
1.8474e-01,0.221687
1.8478e-01,0.220562
1.8481e-01,0.2255
1.8484e-01,0.229594
1.8487e-01,0.229125
1.8490e-01,0.230656
1.8494e-01,0.237625
1.8497e-01,0.243781
1.8500e-01,0.251469
1.8503e-01,0.260781
1.8506e-01,0.2715
1.8510e-01,0.283469
1.8513e-01,0.280937
1.8516e-01,0.296937
1.8519e-01,0.311156
1.8522e-01,0.333656
1.8526e-01,0.349469
1.8529e-01,0.365875
1.8532e-01,0.376219
1.8535e-01,0.396187
1.8538e-01,0.422062
1.8542e-01,0.437437
1.8545e-01,0.473406
1.8548e-01,0.489156
1.8551e-01,0.517656
1.8554e-01,0.530719
1.8558e-01,0.549219
1.8561e-01,0.564719
1.8564e-01,0.592531
1.8567e-01,0.607031
1.8570e-01,0.611562
1.8574e-01,0.622469
1.8577e-01,0.626594
1.8580e-01,0.619219
1.8583e-01,0.619
1.8586e-01,0.604156
1.8590e-01,0.58675
1.8593e-01,0.576344
1.8596e-01,0.546125
1.8599e-01,0.522625
1.8602e-01,0.499906
1.8606e-01,0.452594
1.8609e-01,0.426406
1.8612e-01,0.39875
1.8615e-01,0.3705
1.8618e-01,0.342094
1.8622e-01,0.310906
1.8625e-01,0.284531
1.8628e-01,0.261875
1.8631e-01,0.243875
1.8634e-01,0.228031
1.8638e-01,0.209812
1.8641e-01,0.194531
1.8644e-01,0.180719
1.8647e-01,0.172812
1.8650e-01,0.172937
1.8654e-01,0.171062
1.8657e-01,0.165281
1.8660e-01,0.157906
1.8663e-01,0.1565
1.8666e-01,0.152219
1.8670e-01,0.149906
1.8673e-01,0.152406
1.8676e-01,0.155312
1.8679e-01,0.157531
1.8682e-01,0.15625
1.8686e-01,0.153844
1.8689e-01,0.154125
1.8692e-01,0.159687
1.8695e-01,0.155656
1.8698e-01,0.153469
1.8702e-01,0.152594
1.8705e-01,0.16
1.8708e-01,0.161281
1.8711e-01,0.167937
1.8714e-01,0.1675
1.8718e-01,0.173594
1.8721e-01,0.176844
1.8724e-01,0.187219
1.8727e-01,0.195812
1.8730e-01,0.205531
1.8734e-01,0.216062
1.8737e-01,0.218344
1.8740e-01,0.217156
1.8743e-01,0.218031
1.8746e-01,0.226625
1.8750e-01,0.229437
1.8753e-01,0.227594
1.8756e-01,0.23175
1.8759e-01,0.233219
1.8762e-01,0.232344
1.8766e-01,0.229562
1.8769e-01,0.223562
1.8772e-01,0.21375
1.8775e-01,0.209906
1.8778e-01,0.208406
1.8782e-01,0.197031
1.8785e-01,0.181969
1.8788e-01,0.168844
1.8791e-01,0.163437
1.8794e-01,0.155875
1.8798e-01,0.149281
1.8801e-01,0.141625
1.8804e-01,0.131625
1.8807e-01,0.132125
1.8810e-01,0.123219
1.8814e-01,0.125094
1.8817e-01,0.121125
1.8820e-01,0.121656
1.8823e-01,0.127844
1.8826e-01,0.127219
1.8830e-01,0.125375
1.8833e-01,0.12875
1.8836e-01,0.132875
1.8839e-01,0.141187
1.8842e-01,0.144781
1.8846e-01,0.153125
1.8849e-01,0.160469
1.8852e-01,0.168187
1.8855e-01,0.174156
1.8858e-01,0.184687
1.8862e-01,0.198156
1.8865e-01,0.209875
1.8868e-01,0.216594
1.8871e-01,0.226437
1.8874e-01,0.236875
1.8878e-01,0.243219
1.8881e-01,0.257344
1.8884e-01,0.266531
1.8887e-01,0.276187
1.8890e-01,0.286969
1.8894e-01,0.294812
1.8897e-01,0.288406
1.8900e-01,0.285219
1.8903e-01,0.285875
1.8906e-01,0.276094
1.8910e-01,0.270875
1.8913e-01,0.271906
1.8916e-01,0.261219
1.8919e-01,0.252281
1.8922e-01,0.254469
1.8926e-01,0.248219
1.8929e-01,0.235344
1.8932e-01,0.225
1.8935e-01,0.213219
1.8938e-01,0.209656
1.8942e-01,0.203156
1.8945e-01,0.198062
1.8948e-01,0.195344
1.8951e-01,0.188562
1.8954e-01,0.189375
1.8958e-01,0.184375
1.8961e-01,0.187187
1.8964e-01,0.1835
1.8967e-01,0.185625
1.8970e-01,0.186562
1.8974e-01,0.191469
1.8977e-01,0.193469
1.8980e-01,0.202969
1.8983e-01,0.207781
1.8986e-01,0.216969
1.8990e-01,0.223562
1.8993e-01,0.22625
1.8996e-01,0.229687
1.8999e-01,0.238719
1.9002e-01,0.256406
1.9006e-01,0.271562
1.9009e-01,0.286469
1.9012e-01,0.300937
1.9015e-01,0.320219
1.9018e-01,0.335625
1.9022e-01,0.351719
1.9025e-01,0.370969
1.9028e-01,0.388
1.9031e-01,0.410594
1.9034e-01,0.436875
1.9038e-01,0.457344
1.9041e-01,0.481344
1.9044e-01,0.502937
1.9047e-01,0.519344
1.9050e-01,0.540656
1.9054e-01,0.56425
1.9057e-01,0.582781
1.9060e-01,0.586437
1.9063e-01,0.581625
1.9066e-01,0.597812
1.9070e-01,0.599
1.9073e-01,0.587687
1.9076e-01,0.57425
1.9079e-01,0.56725
1.9082e-01,0.561
1.9086e-01,0.538656
1.9089e-01,0.523437
1.9092e-01,0.501156
1.9095e-01,0.480187
1.9098e-01,0.46225
1.9102e-01,0.446812
1.9105e-01,0.427469
1.9108e-01,0.408219
1.9111e-01,0.389062
1.9114e-01,0.359469
1.9118e-01,0.349
1.9121e-01,0.329656
1.9124e-01,0.317437
1.9127e-01,0.305594
1.9130e-01,0.299406
1.9134e-01,0.299656
1.9137e-01,0.292094
1.9140e-01,0.285594
1.9143e-01,0.292531
1.9146e-01,0.291937
1.9150e-01,0.286156
1.9153e-01,0.27975
1.9156e-01,0.287187
1.9159e-01,0.292687
1.9162e-01,0.306687
1.9166e-01,0.317844
1.9169e-01,0.331437
1.9172e-01,0.347969
1.9175e-01,0.3605
1.9178e-01,0.37525
1.9182e-01,0.399125
1.9185e-01,0.434687
1.9188e-01,0.471312
1.9191e-01,0.520062
1.9194e-01,0.567156
1.9198e-01,0.612875
1.9201e-01,0.650187
1.9204e-01,0.716
1.9207e-01,0.771062
1.9210e-01,0.819062
1.9214e-01,0.866469
1.9217e-01,0.911312
1.9220e-01,0.961969
1.9223e-01,1.00697
1.9226e-01,1.05109
1.9230e-01,1.09162
1.9233e-01,1.12675
1.9236e-01,1.16184
1.9239e-01,1.19175
1.9242e-01,1.19869
1.9246e-01,1.18903
1.9249e-01,1.178
1.9252e-01,1.16266
1.9255e-01,1.12547
1.9258e-01,1.08803
1.9262e-01,1.03984
1.9265e-01,0.99275
1.9268e-01,0.927781
1.9271e-01,0.862719
1.9274e-01,0.804
1.9278e-01,0.737625
1.9281e-01,0.678437
1.9284e-01,0.616437
1.9287e-01,0.558
1.9290e-01,0.489031
1.9294e-01,0.430906
1.9297e-01,0.385312
1.9300e-01,0.331875
1.9303e-01,0.283375
1.9306e-01,0.2475
1.9310e-01,0.219031
1.9313e-01,0.196094
1.9316e-01,0.176312
1.9319e-01,0.159375
1.9322e-01,0.145562
1.9326e-01,0.130187
1.9329e-01,0.116844
1.9332e-01,0.11
1.9335e-01,0.0970625
1.9338e-01,0.0884062
1.9342e-01,0.0840937
1.9345e-01,0.0835312
1.9348e-01,0.080625
1.9351e-01,0.077625
1.9354e-01,0.0743437
1.9358e-01,0.0726562
1.9361e-01,0.0725625
1.9364e-01,0.067125
1.9367e-01,0.0649687
1.9370e-01,0.0643125
1.9374e-01,0.063875
1.9377e-01,0.0632187
1.9380e-01,0.0637187
1.9383e-01,0.0637187
1.9386e-01,0.064
1.9390e-01,0.0578125
1.9393e-01,0.0573125
1.9396e-01,0.0567187
1.9399e-01,0.0576562
1.9402e-01,0.0565312
